row,column,cor,p,Samples
C4,IS6,0.395325976,2.11E-10,Symptomatic
C6,IS31,0.393640114,2.56E-10,Symptomatic
C2,IS50,0.392093909,3.04E-10,Symptomatic
C8,IS28,0.391281161,3.34E-10,Symptomatic
C6,IS48,0.386530174,5.67E-10,Symptomatic
C4,IS33,0.382836525,8.50E-10,Symptomatic
C7,IS15,0.382771772,8.56E-10,Symptomatic
C8,IS11,0.382665663,8.66E-10,Symptomatic
C12,IS31,0.379891174,1.17E-09,Symptomatic
C1,IS36,0.378206123,1.40E-09,Symptomatic
C12,IS48,0.376801678,1.63E-09,Symptomatic
C4,IS50,0.376737458,1.64E-09,Symptomatic
C2,IS32,0.363597579,6.50E-09,Symptomatic
C10,IS17,0.361242154,8.27E-09,Symptomatic
C2,IS23,0.355735435,1.44E-08,Symptomatic
C2,IS47,0.349817085,2.58E-08,Symptomatic
C10,IS15,0.345283791,4.00E-08,Symptomatic
C2,IS34,0.342468551,5.23E-08,Symptomatic
C4,IS32,0.339746091,6.77E-08,Symptomatic
C10,IS9,0.338388084,7.69E-08,Symptomatic
C2,IS38,0.338256719,7.78E-08,Symptomatic
C4,IS47,0.335620742,9.95E-08,Symptomatic
C6,IS36,0.331556958,1.45E-07,Symptomatic
C4,IS23,0.331094198,1.51E-07,Symptomatic
C12,IS36,0.326418126,2.31E-07,Symptomatic
C2,IS31,0.324130184,2.83E-07,Symptomatic
C8,IS14,0.323400791,3.02E-07,Symptomatic
C8,IS7,0.321495039,3.57E-07,Symptomatic
C2,IS48,0.320229133,4.00E-07,Symptomatic
C4,IS38,0.313787629,6.99E-07,Symptomatic
C7,IS10,0.296485444,2.94E-06,Symptomatic
C4,IS34,0.291639607,4.33E-06,Symptomatic
C7,IS6,0.291637654,4.33E-06,Symptomatic
C4,IS31,0.286396134,6.53E-06,Symptomatic
C7,IS33,0.284838853,7.36E-06,Symptomatic
C7,IS12,0.280275138,1.04E-05,Symptomatic
C7,IS50,0.280227448,1.05E-05,Symptomatic
C4,IS48,0.267598131,2.66E-05,Symptomatic
C10,IS6,0.26558998,3.07E-05,Symptomatic
C10,IS10,0.264300361,3.37E-05,Symptomatic
C10,IS33,0.256355325,5.87E-05,Symptomatic
C10,IS12,0.255842261,6.08E-05,Symptomatic
C2,IS36,0.253344966,7.21E-05,Symptomatic
C8,IS9,0.249640161,9.26E-05,Symptomatic
C4,IS36,0.245546392,0.000121475,Symptomatic
C8,IS17,0.239117229,0.000184431,Symptomatic
C7,IS32,0.238476724,0.000192147,Symptomatic
C8,IS15,0.233935754,0.000256125,Symptomatic
C7,IS47,0.229897368,0.000329183,Symptomatic
C10,IS50,0.223150395,0.000495819,Symptomatic
C7,IS38,0.212103629,0.000944893,Symptomatic
C7,IS34,0.20830303,0.001171017,Symptomatic
C10,IS47,0.20314513,0.001557592,Symptomatic
C7,IS23,0.198278254,0.002026116,Symptomatic
C10,IS32,0.184313384,0.004169437,Symptomatic
C7,IS31,0.180851783,0.004949117,Symptomatic
C10,IS38,0.177826723,0.005735193,Symptomatic
C9,IS13,0.169912886,0.008345954,Symptomatic
C7,IS48,0.163042723,0.011418964,Symptomatic
C8,IS10,0.148273392,0.021575199,Symptomatic
C10,IS23,0.147044228,0.022696468,Symptomatic
C8,IS6,0.146705524,0.023014148,Symptomatic
C10,IS34,0.146500851,0.023207971,Symptomatic
C9,IS28,0.146292952,0.023406288,Symptomatic
C9,IS11,0.144379441,0.025301279,Symptomatic
C8,IS33,0.139416748,0.030841303,Symptomatic
C8,IS50,0.137927727,0.032693277,Symptomatic
C10,IS31,0.137365749,0.033416426,Symptomatic
C8,IS12,0.131319128,0.042095349,Symptomatic
C7,IS36,0.127946718,0.04771044,Symptomatic
C10,IS48,0.119504883,0.064555315,Symptomatic
C8,IS32,0.089751459,0.165758179,Symptomatic
C9,IS14,0.088257043,0.172947229,Symptomatic
C8,IS47,0.080914372,0.21165607,Symptomatic
C9,IS7,0.076326586,0.238799722,Symptomatic
C8,IS38,0.068869098,0.287960021,Symptomatic
C8,IS34,0.060219003,0.35295051,Symptomatic
C10,IS36,0.056371917,0.384605335,Symptomatic
C8,IS23,0.036761478,0.570901267,Symptomatic
C8,IS31,0.029202028,0.652616714,Symptomatic
C8,IS48,0.008502671,0.895745657,Symptomatic
C9,IS15,0.003094713,0.961960996,Symptomatic
C9,IS9,-0.001392578,0.982877831,Symptomatic
C9,IS17,-0.007739174,0.905060969,Symptomatic
C8,IS36,-0.055330843,0.393459446,Symptomatic
C9,IS6,-0.079187447,0.221600935,Symptomatic
C9,IS10,-0.084960153,0.189621982,Symptomatic
C9,IS33,-0.095132205,0.14171837,Symptomatic
C9,IS50,-0.106335245,0.100300076,Symptomatic
C9,IS12,-0.108075704,0.094829054,Symptomatic
C9,IS47,-0.115041841,0.075268247,Symptomatic
C9,IS32,-0.145953747,0.023732999,Symptomatic
C9,IS38,-0.160542659,0.012763333,Symptomatic
C9,IS34,-0.1845606,0.004118239,Symptomatic
C9,IS23,-0.188861641,0.003313681,Symptomatic
C9,IS48,-0.207964028,0.001193429,Symptomatic
C9,IS31,-0.210273099,0.001048247,Symptomatic
C9,IS36,-0.262652928,3.78E-05,Symptomatic
